Date,Beach,Sampling location,Daily Rainfall (in.),Sample reading
2009-06-21 00:00:00,wollaston,Milton Street,0.04,771
2009-06-21 00:00:00,wollaston,Channing Street,0.04,933
2009-06-21 00:00:00,wollaston,Sachem Street,0.04,41
2009-06-21 00:00:00,wollaston,Rice Road,0.04,41
2009-06-22 00:00:00,wollaston,Milton Street,0.39,4610
2009-06-22 00:00:00,wollaston,Channing Street,0.39,9210
2009-06-22 00:00:00,wollaston,Sachem Street,0.39,2910
2009-06-22 00:00:00,wollaston,Rice Road,0.39,213
2009-06-23 00:00:00,wollaston,Milton Street,0.02,836
2009-06-23 00:00:00,wollaston,Channing Street,0.02,2490
2009-06-23 00:00:00,wollaston,Sachem Street,0.02,1140
2009-06-23 00:00:00,wollaston,Rice Road,0.02,546
2009-06-24 00:00:00,wollaston,Milton Street,0.14,199
2009-06-24 00:00:00,wollaston,Channing Street,0.14,5790
2009-06-24 00:00:00,wollaston,Sachem Street,0.14,1780
2009-06-24 00:00:00,wollaston,Rice Road,0.14,161
2009-06-25 00:00:00,wollaston,Milton Street,0.05,121
2009-06-25 00:00:00,wollaston,Channing Street,0.05,92
2009-06-25 00:00:00,wollaston,Sachem Street,0.05,2
2009-06-25 00:00:00,wollaston,Rice Road,0.05,6
2009-06-26 00:00:00,wollaston,Milton Street,0.03,12
2009-06-26 00:00:00,wollaston,Channing Street,0.03,4
2009-06-26 00:00:00,wollaston,Sachem Street,0.03,28
2009-06-26 00:00:00,wollaston,Rice Road,0.03,<2
2009-06-27 00:00:00,wollaston,Milton Street,Trace,10
2009-06-27 00:00:00,wollaston,Channing Street,Trace,146
2009-06-27 00:00:00,wollaston,Sachem Street,Trace,41
2009-06-27 00:00:00,wollaston,Rice Road,Trace,382
2009-06-28 00:00:00,wollaston,Milton Street,0.03,20
2009-06-28 00:00:00,wollaston,Channing Street,0.03,120
2009-06-28 00:00:00,wollaston,Sachem Street,0.03,74
2009-06-28 00:00:00,wollaston,Rice Road,0.03,51
2009-06-29 00:00:00,wollaston,Milton Street,0.45,20
2009-06-29 00:00:00,wollaston,Channing Street,0.45,10500
2009-06-29 00:00:00,wollaston,Sachem Street,0.45,52
2009-06-29 00:00:00,wollaston,Rice Road,0.45,<10
2009-06-30 00:00:00,wollaston,Milton Street,0.07,31
2009-06-30 00:00:00,wollaston,Channing Street,0.07,86
2009-06-30 00:00:00,wollaston,Sachem Street,0.07,52
2009-06-30 00:00:00,wollaston,Rice Road,0.07,10
2009-07-01 00:00:00,wollaston,Milton Street,0.61,278
2009-07-01 00:00:00,wollaston,Channing Street,0.61,<10
2009-07-01 00:00:00,wollaston,Sachem Street,0.61,20
2009-07-01 00:00:00,wollaston,Rice Road,0.61,<10
2009-07-02 00:00:00,wollaston,Milton Street,0.85,1100
2009-07-02 00:00:00,wollaston,Channing Street,0.85,900
2009-07-02 00:00:00,wollaston,Sachem Street,0.85,600
2009-07-02 00:00:00,wollaston,Rice Road,0.85,680
2009-07-03 00:00:00,wollaston,Milton Street,0,21
2009-07-03 00:00:00,wollaston,Channing Street,0,42
2009-07-03 00:00:00,wollaston,Sachem Street,0,13
2009-07-03 00:00:00,wollaston,Rice Road,0,2
2009-07-04 00:00:00,wollaston,Milton Street,0,<10
2009-07-04 00:00:00,wollaston,Channing Street,0,<10
2009-07-04 00:00:00,wollaston,Sachem Street,0,30
2009-07-04 00:00:00,wollaston,Rice Road,0,20
2009-07-05 00:00:00,wollaston,Milton Street,0,<10
2009-07-05 00:00:00,wollaston,Channing Street,0,10
2009-07-05 00:00:00,wollaston,Sachem Street,0,20
2009-07-05 00:00:00,wollaston,Rice Road,0,10
2009-07-06 00:00:00,wollaston,Milton Street,0,41
2009-07-06 00:00:00,wollaston,Channing Street,0,52
2009-07-06 00:00:00,wollaston,Sachem Street,0,20
2009-07-06 00:00:00,wollaston,Rice Road,0,31
2009-07-07 00:00:00,wollaston,Milton Street,0.69,30
2009-07-07 00:00:00,wollaston,Channing Street,0.69,98
2009-07-07 00:00:00,wollaston,Sachem Street,0.69,98
2009-07-07 00:00:00,wollaston,Rice Road,0.69,74
2009-07-08 00:00:00,wollaston,Milton Street,0.02,738
2009-07-08 00:00:00,wollaston,Channing Street,0.02,907
2009-07-08 00:00:00,wollaston,Sachem Street,0.02,31
2009-07-08 00:00:00,wollaston,Rice Road,0.02,30
2009-07-09 00:00:00,wollaston,Milton Street,0,231
2009-07-09 00:00:00,wollaston,Channing Street,0,27
2009-07-09 00:00:00,wollaston,Sachem Street,0,12
2009-07-09 00:00:00,wollaston,Rice Road,0,57
2009-07-10 00:00:00,wollaston,Milton Street,0,38
2009-07-10 00:00:00,wollaston,Channing Street,0,4
2009-07-10 00:00:00,wollaston,Sachem Street,0,<2
2009-07-10 00:00:00,wollaston,Rice Road,0,4
2009-07-11 00:00:00,wollaston,Milton Street,0.36,10
2009-07-11 00:00:00,wollaston,Channing Street,0.36,<10
2009-07-11 00:00:00,wollaston,Sachem Street,0.36,<10
2009-07-11 00:00:00,wollaston,Rice Road,0.36,<10
2009-07-12 00:00:00,wollaston,Milton Street,0.28,31
2009-07-12 00:00:00,wollaston,Channing Street,0.28,10
2009-07-12 00:00:00,wollaston,Sachem Street,0.28,<10
2009-07-12 00:00:00,wollaston,Rice Road,0.28,<10
2009-07-13 00:00:00,wollaston,Milton Street,0,<10
2009-07-13 00:00:00,wollaston,Channing Street,0,20
2009-07-13 00:00:00,wollaston,Sachem Street,0,<10
2009-07-13 00:00:00,wollaston,Rice Road,0,10
2009-07-14 00:00:00,wollaston,Milton Street,0,<10
2009-07-14 00:00:00,wollaston,Channing Street,0,<10
2009-07-14 00:00:00,wollaston,Sachem Street,0,20
2009-07-14 00:00:00,wollaston,Rice Road,0,<10
2009-07-15 00:00:00,wollaston,Milton Street,0,<10
2009-07-15 00:00:00,wollaston,Channing Street,0,<10
2009-07-15 00:00:00,wollaston,Sachem Street,0,10
2009-07-15 00:00:00,wollaston,Rice Road,0,122
2009-07-16 00:00:00,wollaston,Milton Street,Trace,12
2009-07-16 00:00:00,wollaston,Channing Street,Trace,<2
2009-07-16 00:00:00,wollaston,Sachem Street,Trace,6
2009-07-16 00:00:00,wollaston,Rice Road,Trace,4
2009-07-17 00:00:00,wollaston,Milton Street,Trace,<2
2009-07-17 00:00:00,wollaston,Channing Street,Trace,<2
2009-07-17 00:00:00,wollaston,Sachem Street,Trace,4
2009-07-17 00:00:00,wollaston,Rice Road,Trace,6
2009-07-18 00:00:00,wollaston,Milton Street,0.24,74
2009-07-18 00:00:00,wollaston,Channing Street,0.24,1730
2009-07-18 00:00:00,wollaston,Sachem Street,0.24,691
2009-07-18 00:00:00,wollaston,Rice Road,0.24,10
2009-07-19 00:00:00,wollaston,Milton Street,0,<10
2009-07-19 00:00:00,wollaston,Channing Street,0,31
2009-07-19 00:00:00,wollaston,Sachem Street,0,20
2009-07-19 00:00:00,wollaston,Rice Road,0,<10
2009-07-20 00:00:00,wollaston,Milton Street,0,30
2009-07-20 00:00:00,wollaston,Channing Street,0,10
2009-07-20 00:00:00,wollaston,Sachem Street,0,10
2009-07-20 00:00:00,wollaston,Rice Road,0,30
2009-07-21 00:00:00,wollaston,Milton Street,0.52,146
2009-07-21 00:00:00,wollaston,Channing Street,0.52,122
2009-07-21 00:00:00,wollaston,Sachem Street,0.52,41
2009-07-21 00:00:00,wollaston,Rice Road,0.52,231
2009-07-22 00:00:00,wollaston,Milton Street,Trace,109
2009-07-22 00:00:00,wollaston,Channing Street,Trace,288
2009-07-22 00:00:00,wollaston,Sachem Street,Trace,187
2009-07-22 00:00:00,wollaston,Rice Road,Trace,41
2009-07-23 00:00:00,wollaston,Milton Street,0.43,171
2009-07-23 00:00:00,wollaston,Channing Street,0.43,106
2009-07-23 00:00:00,wollaston,Sachem Street,0.43,14
2009-07-23 00:00:00,wollaston,Rice Road,0.43,51
2009-07-24 00:00:00,wollaston,Milton Street,1.93,1640
2009-07-24 00:00:00,wollaston,Channing Street,1.93,1500
2009-07-24 00:00:00,wollaston,Sachem Street,1.93,870
2009-07-24 00:00:00,wollaston,Rice Road,1.93,1300
2009-07-25 00:00:00,wollaston,Milton Street,0,171
2009-07-25 00:00:00,wollaston,Channing Street,0,74
2009-07-25 00:00:00,wollaston,Sachem Street,0,30
2009-07-25 00:00:00,wollaston,Rice Road,0,41
2009-07-26 00:00:00,wollaston,Milton Street,0.02,31
2009-07-26 00:00:00,wollaston,Channing Street,0.02,20
2009-07-26 00:00:00,wollaston,Sachem Street,0.02,10
2009-07-26 00:00:00,wollaston,Rice Road,0.02,<10
2009-07-27 00:00:00,wollaston,Milton Street,Trace,10
2009-07-27 00:00:00,wollaston,Channing Street,Trace,10
2009-07-27 00:00:00,wollaston,Sachem Street,Trace,10
2009-07-27 00:00:00,wollaston,Rice Road,Trace,<10
2009-07-28 00:00:00,wollaston,Milton Street,0,10
2009-07-28 00:00:00,wollaston,Channing Street,0,74
2009-07-28 00:00:00,wollaston,Sachem Street,0,<10
2009-07-28 00:00:00,wollaston,Rice Road,0,<10
2009-07-29 00:00:00,wollaston,Milton Street,Trace,10
2009-07-29 00:00:00,wollaston,Channing Street,Trace,10
2009-07-29 00:00:00,wollaston,Sachem Street,Trace,10
2009-07-29 00:00:00,wollaston,Rice Road,Trace,10
2009-07-30 00:00:00,wollaston,Milton Street,0.51,<2
2009-07-30 00:00:00,wollaston,Channing Street,0.51,4
2009-07-30 00:00:00,wollaston,Sachem Street,0.51,<2
2009-07-30 00:00:00,wollaston,Rice Road,0.51,2
2009-07-31 00:00:00,wollaston,Milton Street,0.44,6
2009-07-31 00:00:00,wollaston,Channing Street,0.44,10
2009-07-31 00:00:00,wollaston,Sachem Street,0.44,2
2009-07-31 00:00:00,wollaston,Rice Road,0.44,4
2009-08-01 00:00:00,wollaston,Milton Street,0,<10
2009-08-01 00:00:00,wollaston,Channing Street,0,31
2009-08-01 00:00:00,wollaston,Sachem Street,0,10
2009-08-01 00:00:00,wollaston,Rice Road,0,41
2009-08-02 00:00:00,wollaston,Milton Street,Trace,10
2009-08-02 00:00:00,wollaston,Channing Street,Trace,10
2009-08-02 00:00:00,wollaston,Sachem Street,Trace,<10
2009-08-02 00:00:00,wollaston,Rice Road,Trace,<10
2009-08-03 00:00:00,wollaston,Milton Street,0,278
2009-08-03 00:00:00,wollaston,Channing Street,0,86
2009-08-03 00:00:00,wollaston,Sachem Street,0,10
2009-08-03 00:00:00,wollaston,Rice Road,0,52
2009-08-04 00:00:00,wollaston,Milton Street,0,74
2009-08-04 00:00:00,wollaston,Channing Street,0,63
2009-08-04 00:00:00,wollaston,Sachem Street,0,10
2009-08-04 00:00:00,wollaston,Rice Road,0,30
2009-08-05 00:00:00,wollaston,Milton Street,0,10
2009-08-05 00:00:00,wollaston,Channing Street,0,10
2009-08-05 00:00:00,wollaston,Sachem Street,0,<10
2009-08-05 00:00:00,wollaston,Rice Road,0,<10
2009-08-06 00:00:00,wollaston,Milton Street,0,64
2009-08-06 00:00:00,wollaston,Channing Street,0,10
2009-08-06 00:00:00,wollaston,Sachem Street,0,<10
2009-08-06 00:00:00,wollaston,Rice Road,0,20
2009-08-07 00:00:00,wollaston,Milton Street,0,4
2009-08-07 00:00:00,wollaston,Channing Street,0,2
2009-08-07 00:00:00,wollaston,Sachem Street,0,59
2009-08-07 00:00:00,wollaston,Rice Road,0,86
2009-08-08 00:00:00,wollaston,Milton Street,0,20
2009-08-08 00:00:00,wollaston,Channing Street,0,<10
2009-08-08 00:00:00,wollaston,Sachem Street,0,96
2009-08-08 00:00:00,wollaston,Rice Road,0,10
2009-08-09 00:00:00,wollaston,Milton Street,Trace,52
2009-08-09 00:00:00,wollaston,Channing Street,Trace,<10
2009-08-09 00:00:00,wollaston,Sachem Street,Trace,20
2009-08-09 00:00:00,wollaston,Rice Road,Trace,10
2009-08-10 00:00:00,wollaston,Milton Street,0.01,<10
2009-08-10 00:00:00,wollaston,Channing Street,0.01,52
2009-08-10 00:00:00,wollaston,Sachem Street,0.01,<10
2009-08-10 00:00:00,wollaston,Rice Road,0.01,20
2009-08-11 00:00:00,wollaston,Milton Street,0.05,<10
2009-08-11 00:00:00,wollaston,Channing Street,0.05,<10
2009-08-11 00:00:00,wollaston,Sachem Street,0.05,<10
2009-08-11 00:00:00,wollaston,Rice Road,0.05,63
2009-08-12 00:00:00,wollaston,Milton Street,0,419
2009-08-12 00:00:00,wollaston,Channing Street,0,1150
2009-08-12 00:00:00,wollaston,Sachem Street,0,520
2009-08-12 00:00:00,wollaston,Rice Road,0,591
2009-08-13 00:00:00,wollaston,Milton Street,0.09,129
2009-08-13 00:00:00,wollaston,Channing Street,0.09,1170
2009-08-13 00:00:00,wollaston,Sachem Street,0.09,28
2009-08-13 00:00:00,wollaston,Rice Road,0.09,10
2009-08-14 00:00:00,wollaston,Milton Street,0,2
2009-08-14 00:00:00,wollaston,Channing Street,0,17
2009-08-14 00:00:00,wollaston,Sachem Street,0,13
2009-08-14 00:00:00,wollaston,Rice Road,0,10
2009-08-15 00:00:00,wollaston,Milton Street,0,<10
2009-08-15 00:00:00,wollaston,Channing Street,0,31
2009-08-15 00:00:00,wollaston,Sachem Street,0,<10
2009-08-15 00:00:00,wollaston,Rice Road,0,<10
2009-08-16 00:00:00,wollaston,Milton Street,0,10
2009-08-16 00:00:00,wollaston,Channing Street,0,10
2009-08-16 00:00:00,wollaston,Sachem Street,0,<10
2009-08-16 00:00:00,wollaston,Rice Road,0,<10
2009-08-17 00:00:00,wollaston,Milton Street,0,<10
2009-08-17 00:00:00,wollaston,Channing Street,0,20
2009-08-17 00:00:00,wollaston,Sachem Street,0,20
2009-08-17 00:00:00,wollaston,Rice Road,0,10
2009-08-18 00:00:00,wollaston,Milton Street,0,<10
2009-08-18 00:00:00,wollaston,Channing Street,0,<10
2009-08-18 00:00:00,wollaston,Sachem Street,0,<10
2009-08-18 00:00:00,wollaston,Rice Road,0,<10
2009-08-19 00:00:00,wollaston,Milton Street,0,20
2009-08-19 00:00:00,wollaston,Channing Street,0,<10
2009-08-19 00:00:00,wollaston,Sachem Street,0,20
2009-08-19 00:00:00,wollaston,Rice Road,0,31
2009-08-20 00:00:00,wollaston,Milton Street,0.28,33
2009-08-20 00:00:00,wollaston,Channing Street,0.28,57
2009-08-20 00:00:00,wollaston,Sachem Street,0.28,43
2009-08-20 00:00:00,wollaston,Rice Road,0.28,17
2009-08-21 00:00:00,wollaston,Milton Street,0,57
2009-08-21 00:00:00,wollaston,Channing Street,0,12
2009-08-21 00:00:00,wollaston,Sachem Street,0,2
2009-08-21 00:00:00,wollaston,Rice Road,0,4
2009-08-22 00:00:00,wollaston,Milton Street,0.17,<10
2009-08-22 00:00:00,wollaston,Channing Street,0.17,<10
2009-08-22 00:00:00,wollaston,Sachem Street,0.17,10
2009-08-22 00:00:00,wollaston,Rice Road,0.17,<10
2009-08-23 00:00:00,wollaston,Milton Street,0.13,<10
2009-08-23 00:00:00,wollaston,Channing Street,0.13,20
2009-08-23 00:00:00,wollaston,Sachem Street,0.13,97
2009-08-23 00:00:00,wollaston,Rice Road,0.13,275
2009-08-24 00:00:00,wollaston,Milton Street,0.77,10
2009-08-24 00:00:00,wollaston,Channing Street,0.77,52
2009-08-24 00:00:00,wollaston,Sachem Street,0.77,<10
2009-08-24 00:00:00,wollaston,Rice Road,0.77,31
2009-08-25 00:00:00,wollaston,Milton Street,0,20
2009-08-25 00:00:00,wollaston,Channing Street,0,<10
2009-08-25 00:00:00,wollaston,Sachem Street,0,10
2009-08-25 00:00:00,wollaston,Rice Road,0,20
2009-08-26 00:00:00,wollaston,Milton Street,0,41
2009-08-26 00:00:00,wollaston,Channing Street,0,20
2009-08-26 00:00:00,wollaston,Sachem Street,0,<10
2009-08-26 00:00:00,wollaston,Rice Road,0,10
2009-08-27 00:00:00,wollaston,Milton Street,0,35
2009-08-27 00:00:00,wollaston,Channing Street,0,123
2009-08-27 00:00:00,wollaston,Sachem Street,0,16
2009-08-27 00:00:00,wollaston,Rice Road,0,27
2009-08-28 00:00:00,wollaston,Milton Street,0.09,87
2009-08-28 00:00:00,wollaston,Channing Street,0.09,40
2009-08-28 00:00:00,wollaston,Sachem Street,0.09,20
2009-08-28 00:00:00,wollaston,Rice Road,0.09,10
2009-08-29 00:00:00,wollaston,Milton Street,1.65,
2009-08-29 00:00:00,wollaston,Channing Street,1.65,
2009-08-29 00:00:00,wollaston,Sachem Street,1.65,
2009-08-29 00:00:00,wollaston,Rice Road,1.65,
2009-08-30 00:00:00,wollaston,Milton Street,0,74
2009-08-30 00:00:00,wollaston,Channing Street,0,613
2009-08-30 00:00:00,wollaston,Sachem Street,0,10
2009-08-30 00:00:00,wollaston,Rice Road,0,20
2009-08-31 00:00:00,wollaston,Milton Street,0,30
2009-08-31 00:00:00,wollaston,Channing Street,0,<10
2009-08-31 00:00:00,wollaston,Sachem Street,0,20
2009-08-31 00:00:00,wollaston,Rice Road,0,<10
2009-09-01 00:00:00,wollaston,Milton Street,0,31
2009-09-01 00:00:00,wollaston,Channing Street,0,<10
2009-09-01 00:00:00,wollaston,Sachem Street,0,10
2009-09-01 00:00:00,wollaston,Rice Road,0,<10
2009-09-02 00:00:00,wollaston,Milton Street,0,<10
2009-09-02 00:00:00,wollaston,Channing Street,0,<10
2009-09-02 00:00:00,wollaston,Sachem Street,0,10
2009-09-02 00:00:00,wollaston,Rice Road,0,10
2009-09-03 00:00:00,wollaston,Milton Street,0,103
2009-09-03 00:00:00,wollaston,Channing Street,0,46
2009-09-03 00:00:00,wollaston,Sachem Street,0,6
2009-09-03 00:00:00,wollaston,Rice Road,0,75
2009-09-04 00:00:00,wollaston,Milton Street,0,30
2009-09-04 00:00:00,wollaston,Channing Street,0,25
2009-09-04 00:00:00,wollaston,Sachem Street,0,40
2009-09-04 00:00:00,wollaston,Rice Road,0,43
2009-09-05 00:00:00,wollaston,Milton Street,0,161
2009-09-05 00:00:00,wollaston,Channing Street,0,10
2009-09-05 00:00:00,wollaston,Sachem Street,0,132
2009-09-05 00:00:00,wollaston,Rice Road,0,95
2010-05-27 00:00:00,wollaston,Milton Street,0.05,654
2010-05-27 00:00:00,wollaston,Channing Street,0.05,308
2010-05-27 00:00:00,wollaston,Sachem Street,0.05,2
2010-05-27 00:00:00,wollaston,Rice Road,0.05,20
2010-05-29 00:00:00,wollaston,Milton Street,Trace,8
2010-05-29 00:00:00,wollaston,Channing Street,Trace,<2
2010-05-29 00:00:00,wollaston,Sachem Street,Trace,
2010-05-29 00:00:00,wollaston,Rice Road,Trace,
2010-06-03 00:00:00,wollaston,Milton Street,0.7,79
2010-06-03 00:00:00,wollaston,Channing Street,0.7,4
2010-06-03 00:00:00,wollaston,Sachem Street,0.7,18
2010-06-03 00:00:00,wollaston,Rice Road,0.7,2
2010-06-07 00:00:00,wollaston,Milton Street,Trace,<2
2010-06-07 00:00:00,wollaston,Channing Street,Trace,77
2010-06-07 00:00:00,wollaston,Sachem Street,Trace,20
2010-06-07 00:00:00,wollaston,Rice Road,Trace,4
2010-06-10 00:00:00,wollaston,Milton Street,0.1,323
2010-06-10 00:00:00,wollaston,Channing Street,0.1,331
2010-06-10 00:00:00,wollaston,Sachem Street,0.1,25
2010-06-10 00:00:00,wollaston,Rice Road,0.1,110
2010-06-12 00:00:00,wollaston,Milton Street,0.18,25
2010-06-12 00:00:00,wollaston,Channing Street,0.18,23
2010-06-12 00:00:00,wollaston,Sachem Street,0.18,646
2010-06-12 00:00:00,wollaston,Rice Road,0.18,14
2010-06-17 00:00:00,wollaston,Milton Street,Trace,2
2010-06-17 00:00:00,wollaston,Channing Street,Trace,6
2010-06-17 00:00:00,wollaston,Sachem Street,Trace,2
2010-06-17 00:00:00,wollaston,Rice Road,Trace,6
2010-06-18 00:00:00,wollaston,Milton Street,0,6
2010-06-18 00:00:00,wollaston,Channing Street,0,130
2010-06-18 00:00:00,wollaston,Sachem Street,0,37
2010-06-18 00:00:00,wollaston,Rice Road,0,2
2010-06-19 00:00:00,wollaston,Milton Street,0,31
2010-06-19 00:00:00,wollaston,Channing Street,0,63
2010-06-19 00:00:00,wollaston,Sachem Street,0,97
2010-06-19 00:00:00,wollaston,Rice Road,0,<10
2010-06-20 00:00:00,wollaston,Milton Street,0.16,20
2010-06-20 00:00:00,wollaston,Channing Street,0.16,<10
2010-06-20 00:00:00,wollaston,Sachem Street,0.16,10
2010-06-20 00:00:00,wollaston,Rice Road,0.16,10
2010-06-21 00:00:00,wollaston,Milton Street,0,<10
2010-06-21 00:00:00,wollaston,Channing Street,0,63
2010-06-21 00:00:00,wollaston,Sachem Street,0,86
2010-06-21 00:00:00,wollaston,Rice Road,0,52
2010-06-22 00:00:00,wollaston,Milton Street,0,74
2010-06-22 00:00:00,wollaston,Channing Street,0,10
2010-06-22 00:00:00,wollaston,Sachem Street,0,30
2010-06-22 00:00:00,wollaston,Rice Road,0,<10
2010-06-23 00:00:00,wollaston,Milton Street,0.06,145
2010-06-23 00:00:00,wollaston,Channing Street,0.06,20
2010-06-23 00:00:00,wollaston,Sachem Street,0.06,<10
2010-06-23 00:00:00,wollaston,Rice Road,0.06,<10
2010-06-24 00:00:00,wollaston,Milton Street,0.05,21
2010-06-24 00:00:00,wollaston,Channing Street,0.05,4
2010-06-24 00:00:00,wollaston,Sachem Street,0.05,<2
2010-06-24 00:00:00,wollaston,Rice Road,0.05,<2
2010-06-25 00:00:00,wollaston,Milton Street,0,440
2010-06-25 00:00:00,wollaston,Channing Street,0,131
2010-06-25 00:00:00,wollaston,Sachem Street,0,200
2010-06-25 00:00:00,wollaston,Rice Road,0,32
2010-06-26 00:00:00,wollaston,Milton Street,Trace,20
2010-06-26 00:00:00,wollaston,Channing Street,Trace,63
2010-06-26 00:00:00,wollaston,Sachem Street,Trace,10
2010-06-26 00:00:00,wollaston,Rice Road,Trace,20
2010-06-27 00:00:00,wollaston,Milton Street,Trace,<10
2010-06-27 00:00:00,wollaston,Channing Street,Trace,20
2010-06-27 00:00:00,wollaston,Sachem Street,Trace,10
2010-06-27 00:00:00,wollaston,Rice Road,Trace,<10
2010-06-28 00:00:00,wollaston,Milton Street,0,10
2010-06-28 00:00:00,wollaston,Channing Street,0,<10
2010-06-28 00:00:00,wollaston,Sachem Street,0,10
2010-06-28 00:00:00,wollaston,Rice Road,0,<10
2010-06-29 00:00:00,wollaston,Milton Street,0,20
2010-06-29 00:00:00,wollaston,Channing Street,0,30
2010-06-29 00:00:00,wollaston,Sachem Street,0,30
2010-06-29 00:00:00,wollaston,Rice Road,0,<10
2010-06-30 00:00:00,wollaston,Milton Street,0,<10
2010-06-30 00:00:00,wollaston,Channing Street,0,41
2010-06-30 00:00:00,wollaston,Sachem Street,0,<10
2010-06-30 00:00:00,wollaston,Rice Road,0,20
2010-07-01 00:00:00,wollaston,Milton Street,0,21
2010-07-01 00:00:00,wollaston,Channing Street,0,6
2010-07-01 00:00:00,wollaston,Sachem Street,0,2
2010-07-01 00:00:00,wollaston,Rice Road,0,2
2010-07-02 00:00:00,wollaston,Milton Street,0,508
2010-07-02 00:00:00,wollaston,Channing Street,0,32
2010-07-02 00:00:00,wollaston,Sachem Street,0,25
2010-07-02 00:00:00,wollaston,Rice Road,0,10
2010-07-03 00:00:00,wollaston,Milton Street,0,<10
2010-07-03 00:00:00,wollaston,Channing Street,0,10
2010-07-03 00:00:00,wollaston,Sachem Street,0,10
2010-07-03 00:00:00,wollaston,Rice Road,0,31
2010-07-04 00:00:00,wollaston,Milton Street,0,10
2010-07-04 00:00:00,wollaston,Channing Street,0,84
2010-07-04 00:00:00,wollaston,Sachem Street,0,20
2010-07-04 00:00:00,wollaston,Rice Road,0,20
2010-07-05 00:00:00,wollaston,Milton Street,0,<10
2010-07-05 00:00:00,wollaston,Channing Street,0,10
2010-07-05 00:00:00,wollaston,Sachem Street,0,20
2010-07-05 00:00:00,wollaston,Rice Road,0,<10
2010-07-06 00:00:00,wollaston,Milton Street,0,20
2010-07-06 00:00:00,wollaston,Channing Street,0,41
2010-07-06 00:00:00,wollaston,Sachem Street,0,<10
2010-07-06 00:00:00,wollaston,Rice Road,0,<10
2010-07-07 00:00:00,wollaston,Milton Street,0,74
2010-07-07 00:00:00,wollaston,Channing Street,0,20
2010-07-07 00:00:00,wollaston,Sachem Street,0,52
2010-07-07 00:00:00,wollaston,Rice Road,0,10
2010-07-08 00:00:00,wollaston,Milton Street,0,20
2010-07-08 00:00:00,wollaston,Channing Street,0,6
2010-07-08 00:00:00,wollaston,Sachem Street,0,<2
2010-07-08 00:00:00,wollaston,Rice Road,0,4
2010-07-09 00:00:00,wollaston,Milton Street,Trace,<2
2010-07-09 00:00:00,wollaston,Channing Street,Trace,2
2010-07-09 00:00:00,wollaston,Sachem Street,Trace,<2
2010-07-09 00:00:00,wollaston,Rice Road,Trace,<2
2010-07-10 00:00:00,wollaston,Milton Street,1.65,52
2010-07-10 00:00:00,wollaston,Channing Street,1.65,<10
2010-07-10 00:00:00,wollaston,Sachem Street,1.65,<10
2010-07-10 00:00:00,wollaston,Rice Road,1.65,41
2010-07-11 00:00:00,wollaston,Milton Street,0.01,1110
2010-07-11 00:00:00,wollaston,Channing Street,0.01,84
2010-07-11 00:00:00,wollaston,Sachem Street,0.01,644
2010-07-11 00:00:00,wollaston,Rice Road,0.01,31
2010-07-12 00:00:00,wollaston,Milton Street,0.25,457
2010-07-12 00:00:00,wollaston,Channing Street,0.25,51
2010-07-12 00:00:00,wollaston,Sachem Street,0.25,132
2010-07-12 00:00:00,wollaston,Rice Road,0.25,10
2010-07-13 00:00:00,wollaston,Milton Street,0.04,10
2010-07-13 00:00:00,wollaston,Channing Street,0.04,10
2010-07-13 00:00:00,wollaston,Sachem Street,0.04,<10
2010-07-13 00:00:00,wollaston,Rice Road,0.04,<10
2010-07-14 00:00:00,wollaston,Milton Street,0.11,41
2010-07-14 00:00:00,wollaston,Channing Street,0.11,397
2010-07-14 00:00:00,wollaston,Sachem Street,0.11,30
2010-07-14 00:00:00,wollaston,Rice Road,0.11,20
2010-07-15 00:00:00,wollaston,Milton Street,Trace,78
2010-07-15 00:00:00,wollaston,Channing Street,Trace,89
2010-07-15 00:00:00,wollaston,Sachem Street,Trace,22
2010-07-15 00:00:00,wollaston,Rice Road,Trace,6
2010-07-16 00:00:00,wollaston,Milton Street,0.02,105
2010-07-16 00:00:00,wollaston,Channing Street,0.02,49
2010-07-16 00:00:00,wollaston,Sachem Street,0.02,95
2010-07-16 00:00:00,wollaston,Rice Road,0.02,25
2010-07-17 00:00:00,wollaston,Milton Street,0,41
2010-07-17 00:00:00,wollaston,Channing Street,0,<10
2010-07-17 00:00:00,wollaston,Sachem Street,0,41
2010-07-17 00:00:00,wollaston,Rice Road,0,<10
2010-07-18 00:00:00,wollaston,Milton Street,Trace,10
2010-07-18 00:00:00,wollaston,Channing Street,Trace,<10
2010-07-18 00:00:00,wollaston,Sachem Street,Trace,10
2010-07-18 00:00:00,wollaston,Rice Road,Trace,10
2010-07-19 00:00:00,wollaston,Milton Street,Trace,31
2010-07-19 00:00:00,wollaston,Channing Street,Trace,31
2010-07-19 00:00:00,wollaston,Sachem Street,Trace,<10
2010-07-19 00:00:00,wollaston,Rice Road,Trace,<10
2010-07-20 00:00:00,wollaston,Milton Street,0,20
2010-07-20 00:00:00,wollaston,Channing Street,0,<10
2010-07-20 00:00:00,wollaston,Sachem Street,0,52
2010-07-20 00:00:00,wollaston,Rice Road,0,20
2010-07-21 00:00:00,wollaston,Milton Street,0.05,10
2010-07-21 00:00:00,wollaston,Channing Street,0.05,<10
2010-07-21 00:00:00,wollaston,Sachem Street,0.05,<10
2010-07-21 00:00:00,wollaston,Rice Road,0.05,<10
