,2019-08-20 00:00:00,0,,20,,<10,,20,,10
,2019-08-21 00:00:00,0.08,,52,,52,,63,,10
,2019-08-22 00:00:00,Trace,,57,,13,,16,,2
,2019-08-23 00:00:00,Trace,,37,,11,,5,,2
,2019-08-24 00:00:00,0,,10,,<10,,<10,,10
,2019-08-25 00:00:00,Trace,,41,,52,,<10,,<10
,2019-08-26 00:00:00,0,,10,,275,,<10,,<10
,2019-08-27 00:00:00,0,,<10,,<10,,20,,<10
,2019-08-28 00:00:00,0.65,,41,,74,,20,,50
,2019-08-29 00:00:00,0.3,,1330,,1130,,833,,1300
